context	count
recommend_v	24547552
metal_n	24543231
cry_v	24534622
rome_n	24525657
input_n	24498870
museum_n	24475436
oxford_n	24467376
key_a	24467164
escape_v	24461340
slightly_r	24425163
particle_n	24399763
establishment_n	24382684
circuit_n	24350363
compose_v	24326121
severe_a	24321058
russian_a	24296384
care_v	24259703
human_n	24216431
servant_n	24187376
arrange_v	24167807
technical_a	24147133
bridge_n	24113387
middle_a	24103343
perceive_v	24029472
opposite_a	23979621
literary_a	23972783
entry_n	23971773
strange_a	23967217
weak_a	23965366
apart_r	23962404
consciousness_n	23959993
tone_n	23946556
finger_n	23931307
wild_a	23924391
charge_v	23913132
conduct_n	23910384
corner_n	23909992
chair_n	23900356
spot_n	23870580
interview_n	23862485
fundamental_a	23858278
zone_n	23857072
partner_n	23843595
fly_v	23842906
ensure_v	23839217
male_a	23832820
loan_n	23812279
top_a	23810162
no_r	23801274
violence_n	23771957
russia_n	23761252
gentleman_n	23730955
depth_n	23703734
shake_v	23687674
decade_n	23679218
shoulder_n	23668047
priest_n	23641049
consumer_n	23618958
display_v	23590974
reject_v	23581470
couple_n	23576112
hope_v	23566122
extremely_r	23555854
port_n	23544119
push_v	23539422
decrease_v	23514239
greatly_r	23511308
revenue_n	23467445
democratic_a	23462393
handle_v	23443831
apparent_a	23440607
relief_n	23439331
chain_n	23425645
solve_v	23423195
famous_a	23421460
d_v	23418529
clinical_a	23417902
poetry_n	23400971
rapidly_r	23392141
sign_v	23372179
significance_n	23351952
intelligence_n	23344231
dimension_n	23339172
list_v	23318672
second_n	23283524
score_n	23283091
prefer_v	23263701
safe_a	23242000
inform_v	23238780
key_n	23217731
excellent_a	23207889
dependent_a	23197281
leadership_n	23182301
greek_a	23172594
confidence_n	23172585
pound_n	23170683
slow_a	23155130
daily_a	23123520
attack_v	23107805
competition_n	23100149
symbol_n	23074446
proceeding_n	23066033
adult_n	23052374
earlier_r	23046554
criticism_n	23041539
household_n	23017107
mexico_n	22989748
possibly_r	22983306
net_a	22979255
expose_v	22942004
french_n	22930641
narrow_a	22922144
hop_v	22902641
soft_a	22889650
motor_n	22887363
look_n	22862359
intellectual_a	22850866
capable_a	22836592
novel_n	22813682
independence_n	22811594
determination_n	22807175
criterion_n	22801301
hotel_n	22787679
parameter_n	22783983
percentage_n	22770766
assign_v	22757474
asset_n	22754817
sheet_n	22741280
familiar_a	22714501
owe_v	22713331
holy_a	22679746
proof_n	22677494
essay_n	22676550
wonder_v	22661370
necessarily_r	22651803
advance_v	22644257
therapy_n	22626030
impression_n	22582983
reasonable_a	22538834
expand_v	22521866
ministry_n	22487924
italy_n	22467271
miss_v	22425966
subsequent_a	22419109
frame_n	22409990
exercise_v	22406106
estimate_n	22397861
press_v	22388461
characteristic_a	22386980
solid_a	22381624
proposal_n	22370806
variable_a	22369177
chamber_n	22363662
eventually_r	22327785
time_a	22323508
intention_n	22306268
ring_n	22294270
survive_v	22288057
confirm_v	22280406
psychology_n	22273441
wealth_n	22256911
request_n	22254596
two_a	22247164
laugh_v	22243708
accomplish_v	22186362
rural_a	22159138
theme_n	22154672
joseph_n	22126677
false_a	22085976
agricultural_a	22058698
comment_n	22014914
learning_n	21996080
boston_n	21986953
guide_n	21984299
anti_a	21967928
recall_v	21955612
grace_n	21954074
brief_a	21947420
distinct_a	21946092
crop_n	21916653
central_n	21895740
seed_n	21890505
compound_n	21853179
afford_v	21802247
environmental_a	21760055
target_n	21745594
saint_n	21740680
ball_n	21704705
discovery_n	21683331
approximately_r	21671592
von_n	21649430
load_n	21637880
absolute_a	21607741
train_n	21606412
smile_v	21603686
exceed_v	21599675
purchase_v	21593154
corresponding_a	21575571
maybe_r	21567739
infection_n	21564502
perception_n	21524522
spanish_a	21523887
israel_n	21523067
density_n	21481255
contrary_a	21473100
west_a	21460306
mainly_r	21460214
crown_n	21457036
interpret_v	21455939
trend_n	21454950
warm_a	21446489
own_v	21428055
transaction_n	21403974
nerve_n	21401455
engine_n	21395092
route_n	21392564
cite_v	21392178
yield_v	21347840
brown_n	21342623
probability_n	21338079
out_a	21333827
export_n	21279217
shop_n	21236280
o_n	21236207
cancer_n	21228238
radio_n	21215555
recognition_n	21187722
urban_a	21160602
gate_n	21138361
naturally_r	21130077
primarily_r	21126363
agriculture_n	21102655
hole_n	21085780
johnson_n	21042391
row_n	21027424
organ_n	21000105
thin_a	20960099
formula_n	20959215
suggestion_n	20954952
bottom_n	20954550
flow_v	20948106
obligation_n	20947598
unable_a	20937197
link_n	20931940
outcome_n	20905265
hide_v	20881411
insist_v	20877913
lack_v	20861573
soviet_a	20860918
magazine_n	20853370
mine_n	20814513
colour_n	20801550
multiple_a	20787352
rapid_a	20772939
emphasis_n	20758450
extensive_a	20746309
setting_n	20737960
living_n	20736476
employer_n	20733379
vote_n	20733093
gradually_r	20726085
spain_n	20714088
emperor_n	20711818
pursue_v	20708165
rank_n	20707392
conception_n	20694209
milk_n	20693004
vast_a	20684846
border_n	20678325
debate_n	20667955
induce_v	20654286
relevant_a	20649034
entitle_v	20648937
pupil_n	20641272
louis_n	20635041
mill_n	20634491
extension_n	20626798
resolve_v	20597141
victim_n	20589024
term_a	20587305
account_v	20583368
promise_v	20567755
psychological_a	20557717
finding_n	20545196
grain_n	20521046
evident_a	20513361
cash_n	20506962
transition_n	20499024
partly_r	20491348
undertake_v	20486137
thick_a	20480922
physician_n	20462900
egg_n	20448790
interested_a	20431304
total_n	20413704
roman_a	20398621
translation_n	20385468
submit_v	20377469
permanent_a	20366588
prisoner_n	20346638
universal_a	20335948
lesson_n	20320088
valuable_a	20292087
mean_a	20287400
experimental_a	20286607
adam_n	20272342
candidate_n	20269270
witness_n	20259492
bright_a	20253013
justify_v	20245126
advice_n	20243420
emotion_n	20233649
yellow_a	20230563
strongly_r	20180898
democracy_n	20130107
programme_n	20120930
release_v	20099416
efficiency_n	20092021
elect_v	20084492
bay_n	20080007
consequently_r	20075344
slight_a	20054056
duke_n	20042650
assist_v	20041916
willing_a	20031626
topic_n	20024831
widely_r	20024129
emphasize_v	19984990
reserve_n	19980963
phrase_n	19966871
statute_n	19965090
challenge_n	19953643
virginia_n	19944806
gain_n	19929529
joint_a	19925980
journey_n	19920716
great_n	19905626
inner_a	19900918
ibid_v	19896362
contemporary_a	19895516
superior_a	19885771
link_v	19874365
shoot_v	19835761
threat_n	19827868
obviously_r	19823705
male_n	19815885
expansion_n	19813959
fear_v	19812556
outside_a	19795830
respectively_r	19768683
properly_r	19761776
characterize_v	19750109
unknown_a	19738633
gene_n	19737977
sugar_n	19704780
commonly_r	19693619
prior_r	19691185
thank_v	19640123
govern_v	19617105
wine_n	19595807
disappear_v	19590278
careful_a	19553527
transport_n	19544166
dinner_n	19513897
ignore_v	19502328
print_v	19497997
evolution_n	19497315
defendant_n	19493341
scholar_n	19471815
weapon_n	19469087
pour_v	19433448
extreme_a	19423271
evaluate_v	19417445
devote_v	19405807
exhibit_v	19405004
participate_v	19396132
factory_n	19393752
permission_n	19393287
paint_v	19387857
painting_n	19387135
eastern_a	19372655
whole_n	19359062
unity_n	19339779
victory_n	19335457
invite_v	19330812
limitation_n	19324618
threaten_v	19323338
railway_n	19322575
ray_n	19320046
fairly_r	19311403
passion_n	19305830
maximum_a	19301579
transfer_v	19300611
occupation_n	19297213
acknowledge_v	19278815
overall_a	19260450
adequate_a	19254749
judge_v	19250556
rare_a	19214110
regional_a	19198498
guard_n	19197937
tribe_n	19194206
similarly_r	19193044
distribute_v	19189179
engineering_n	19176192
drink_v	19172546
velocity_n	19160501
promise_n	19140387
restore_v	19123184
square_n	19112940
welfare_n	19107885
abandon_v	19099057
alter_v	19094700
legislation_n	19084489
emotional_a	19077928
date_v	19077092
fort_n	19064030
dangerous_a	19058583
re_n	19014009
taste_n	18992909
found_v	18987210
amendment_n	18980221
participation_n	18977439
focus_n	18973664
count_v	18964011
television_n	18949375
dear_a	18947813
lip_n	18945090
michael_n	18899891
truly_r	18882898
coal_n	18865107
illustration_n	18827886
commerce_n	18819963
expenditure_n	18798483
translate_v	18789163
intervention_n	18787863
suitable_a	18774883
rule_v	18769785
afterwards_r	18762132
sound_a	18758629
asia_n	18748852
recover_v	18746769
continuous_a	18707874
unique_a	18705926
nurse_n	18698497
aim_n	18694829
sound_v	18680493
trip_n	18680122
italian_a	18674334
implication_n	18662750
expectation_n	18662477
laboratory_n	18655746
host_n	18648612
precede_v	18638269
announce_v	18619740
consumption_n	18619666
detailed_a	18616307
incident_n	18613052
ireland_n	18598735
martin_n	18546663
cup_n	18538987
assure_v	18530070
interval_n	18525427
budget_n	18510640
related_a	18480976
electron_n	18480657
exclude_v	18450851
hypothesis_n	18450560
defend_v	18395905
lawyer_n	18395568
deposit_n	18387723
neck_n	18385234
pre_a	18368982
joy_n	18368020
sand_n	18356757
thousand_n	18350539
elsewhere_r	18332586
sky_n	18328225
reflection_n	18320875
merchant_n	18319230
ice_n	18317762
remarkable_a	18315624
player_n	18298731
vehicle_n	18290637
rain_n	18279025
royal_n	18278298
cast_v	18263927
mixture_n	18263093
nuclear_a	18235699
fee_n	18222513
global_a	18193918
grade_n	18167232
flight_n	18163074
noise_n	18162747
yard_n	18142764
e_a	18139500
occasionally_r	18126853
discipline_n	18126223
afternoon_n	18106985
prison_n	18103563
speaker_n	18103422
substantial_a	18100656
fashion_n	18071637
achievement_n	18024873
flat_a	18012029
accident_n	18000060
british_n	17991232
explore_v	17984322
theoretical_a	17983858
head_v	17983377
atmosphere_n	17958165
talk_n	17949524
prevail_v	17943916
bible_n	17916293
executive_n	17905915
engineer_n	17879546
assert_v	17873357
maintenance_n	17864973
convert_v	17859976
wise_a	17843029
intensity_n	17836511
train_v	17832902
eliminate_v	17827903
cease_v	17823921
attract_v	17808331
strain_n	17794239
housing_n	17791793
wing_n	17771376
parallel_a	17770582
readily_r	17760695
faculty_n	17742562
evil_n	17725252
statistic_n	17693911
visible_a	17676458
shift_n	17676269
silence_n	17647044
front_a	17639809
rely_v	17639330
bell_n	17637219
theatre_n	17628542
framework_n	17625018
iv_n	17621941
liberal_a	17620317
soviet_n	17589412
domain_n	17585980
feed_v	17581221
attain_v	17580715
mixed_a	17572119
spite_n	17564342
clause_n	17547915
sport_n	17545057
depression_n	17540818
quiet_a	17538656
cloud_n	17530827
privilege_n	17512248
lift_v	17508487
verse_n	17501754
quick_a	17501301
essentially_r	17497376
tension_n	17495919
noble_a	17492245
alternative_n	17485498
summary_n	17436660
to_a	17400417
so_a	17396624
count_n	17390428
colonel_n	17385251
roman_n	17371178
exposure_n	17364477
sharp_a	17363148
consistent_a	17329903
molecule_n	17329876
remark_n	17327510
transformation_n	17326941
sunday_n	17325196
cm_n	17323048
wisdom_n	17304996
transform_v	17302933
visual_a	17298482
approve_v	17290503
satisfaction_n	17287215
specimen_n	17262932
tale_n	17257233
carbon_n	17249311
fluid_n	17241177
command_v	17228757
purchase_n	17219006
defence_n	17214815
originally_r	17205430
chemical_n	17204646
minority_n	17194483
minor_a	17185868
twice_r	17170586
around_r	17163857
pope_n	17136254
railroad_n	17124692
shadow_n	17119826
modify_v	17118722
core_n	17117090
present_n	17116773
mechanical_a	17114970
le_n	17114209
membrane_n	17109655
track_n	17103033
administrative_a	17089158
execute_v	17088182
furnish_v	17075658
fault_n	17074888
female_n	17067809
regime_n	17058951
assess_v	17053021
urge_v	17045082
critic_n	17043740
software_n	17038110
frequent_a	17016465
deeply_r	17016139
behaviour_n	16995364
imagination_n	16994605
thereby_r	16990564
liability_n	16983224
edit_v	16974682
perfectly_r	16960976
potential_n	16944233
review_v	16935066
guide_v	16930206
personnel_n	16924338
poverty_n	16922807
weather_n	16917084
silver_n	16895922
classification_n	16889798
league_n	16879592
creature_n	16872466
pray_v	16866094
destruction_n	16839832
whenever_r	16803113
increasingly_r	16796787
catholic_n	16786412
hero_n	16780300
diagnosis_n	16776221
brown_a	16757463
while_n	16754013
calculation_n	16748166
wilson_n	16747933
structural_a	16738540
ahead_r	16713274
federal_n	16712654
early_r	16710197
vice_n	16688866
economic_n	16686159
separation_n	16672629
shore_n	16665475
capture_v	16656846
travel_n	16649408
telephone_n	16645156
commissioner_n	16640722
investigate_v	16633456
implement_v	16626820
print_n	16609975
publisher_n	16605202
beat_v	16601933
wire_n	16601660
scientist_n	16600622
irish_a	16591884
earn_v	16574116
crowd_n	16543637
cotton_n	16539383
mistake_n	16531375
cover_n	16521517
vote_v	16513912
surely_r	16511348
chemical_a	16501068
round_a	16492057
fellow_n	16470786
adapt_v	16467618
waste_n	16466048
shell_n	16460370
participant_n	16455361
import_n	16452742
fortune_n	16447829
hit_v	16445469
paragraph_n	16443009
discourse_n	16439252
web_n	16435841
shift_v	16431351
huge_a	16422475
below_r	16415177
conscious_a	16404622
predict_v	16394372
profession_n	16388277
communicate_v	16364812
square_a	16351102
decline_v	16350701
drive_n	16339505
anxiety_n	16328869
sweet_a	16318482
organism_n	16305705
actor_n	16301157
jurisdiction_n	16297949
remind_v	16292721
convince_v	16286661
plot_n	16283802
afraid_a	16278676
up_a	16278295
dispute_n	16268614
run_n	16265647
inhabitant_n	16251947
constantly_r	16241779
screen_n	16232148
era_n	16218938
punishment_n	16210133
segment_n	16194635
mostly_r	16190813
adjustment_n	16189131
clothes_n	16182178
furthermore_r	16172253
diameter_n	16166579
nineteenth_a	16157931
teeth_n	16146086
classical_a	16143653
supreme_n	16134606
oxygen_n	16134021
beam_n	16108398
normally_r	16072058
rarely_r	16057078
texas_n	16045604
organic_a	16043229
criminal_a	16037843
based_a	16034539
sustain_v	16034326
close_r	16023917
ion_n	16007213
commitment_n	15970836
three_a	15950930
elizabeth_n	15944024
frank_n	15942930
state_a	15936214
moon_n	15933285
store_v	15919720
philadelphia_n	15912368
re_v	15891413
extra_a	15890741
jack_n	15876903
step_v	15873258
coefficient_n	15859997
illness_n	15847072
roll_v	15842145
kid_n	15838972
lee_n	15838563
inquiry_n	15826668
secret_a	15823058
specifically_r	15814808
alexander_n	15812695
conceive_v	15812629
jones_n	15808853
wheel_n	15808287
climate_n	15807711
peasant_n	15777634
sudden_a	15770995
sphere_n	15762273
analyze_v	15757551
namely_r	15757399
withdraw_v	15752391
ton_n	15745113
corporate_a	15742035
smile_n	15724762
identification_n	15722804
diet_n	15715073
trust_v	15701359
breast_n	15697155
clean_a	15665994
narrative_n	15652565
abuse_n	15646571
precisely_r	15629011
traffic_n	15628973
vertical_a	15626997
pipe_n	15622044
detect_v	15620499
german_n	15619200
attribute_v	15607047
dance_n	15602962
egypt_n	15597522
adjust_v	15557526
alternative_a	15556829
tongue_n	15554053
spectrum_n	15547287
palace_n	15543988
restriction_n	15537864
incorporate_v	15536246
canal_n	15522970
happiness_n	15509446
negro_n	15507205
glory_n	15503518
significantly_r	15500493
preference_n	15494299
fuel_n	15493134
check_n	15492539
logic_n	15486850
w_n	15475814
alcohol_n	15469935
storage_n	15468068
efficient_a	15457802
string_n	15452975
appointment_n	15452704
photograph_n	15451913
accordingly_r	15443526
infant_n	15431656
compel_v	15428742
st_n	15421320
prospect_n	15420170
australia_n	15412128
clay_n	15410787
academic_a	15404303
scope_n	15401852
negotiation_n	15396383
commander_n	15375084
acute_a	15364095
grass_n	15348415
overcome_v	15342999
empty_a	15335516
economics_n	15329184
breath_n	15324390
encounter_v	15319898
phone_n	15315882
universe_n	15315882
confine_v	15298605
high_n	15284423
operator_n	15280238
finance_n	15276584
dress_n	15267121
declaration_n	15242985
snow_n	15236754
sacred_a	15236503
arrival_n	15235941
average_n	15235657
sufficiently_r	15226390
trace_v	15223304
presentation_n	15212294
range_v	15199420
plain_a	15179957
royal_a	15138723
current_n	15136690
aim_v	15133662
suit_n	15128621
bureau_n	15113043
delivery_n	15109937
straight_a	15106205
stable_a	15099297
honor_n	15090850
dress_v	15085266
peculiar_a	15080681
sensitive_a	15080540
distant_a	15076773
meal_n	15075556
architecture_n	15060145
pacific_n	15046040
correlation_n	15041192
recovery_n	15032238
move_n	15018378
functional_a	15015451
